file-timestamp,2023-07-08T19:28:31
station-id,33053
station-name,Granta at Stapleford
data-type-id,ssi
data-type-name,Standardised Streamflow Index
reference-period,1961-2010
distribution,Tweedie
month,ssi-1,ssi-3,ssi-6,ssi-9,ssi-12,ssi-18,ssi-24
1985-07,1.377,1.164,0.518,0.559,0.507,0.35,0.182
1985-08,0.695,1.45,0.683,0.508,0.511,0.321,0.16
1985-09,0.529,0.883,0.755,0.529,0.521,0.377,0.159
1985-10,-0.147,0.246,0.771,0.412,0.527,0.432,0.147
1985-11,-0.594,-0.275,0.606,0.375,0.375,0.392,0.144
1985-12,-0.338,-0.429,-0.025,0.206,0.215,0.29,0.155
1986-01,0.138,-0.243,-0.113,0.204,0.092,0.263,0.169
1986-02,-0.278,-0.214,-0.25,0.147,0.058,0.183,0.051
1986-03,-0.375,-0.21,-0.332,-0.175,-0.032,0.124,0.01
1986-04,0.633,-0.085,-0.25,-0.187,0.032,0.146,0.052
1986-05,0.2,0.116,-0.18,-0.198,0.063,0.05,0.104
1986-06,0.18,0.363,-0.047,-0.205,-0.101,0.02,0.089
1986-07,0.14,0.152,-0.056,-0.201,-0.154,-0.055,0.086
1986-08,0.161,0.144,0.035,-0.171,-0.189,-0.026,0.066
1986-09,0.022,0.082,0.229,-0.092,-0.207,-0.056,0.06
1986-10,-0.069,-0.053,-0.028,-0.165,-0.233,-0.019,0.04
1986-11,0.505,0.223,0.161,0.007,-0.146,0.031,0.003
1986-12,0.615,0.405,0.306,0.242,-0.096,-0.104,-0.025
1987-01,0.158,0.364,0.265,0.138,-0.081,-0.146,-0.056
1987-02,-0.264,0.08,0.122,0.093,-0.047,-0.23,-0.096
1987-03,0.123,-0.044,0.123,0.085,0.068,-0.231,-0.143
1987-04,0.939,0.192,0.216,0.172,0.103,-0.16,-0.088
1987-05,0.23,0.436,0.155,0.174,0.135,-0.14,-0.025
1987-06,2.337,1.208,0.435,0.393,0.349,0.077,0.01
1987-07,2.484,1.611,0.732,0.536,0.472,0.208,0.06
1987-08,3.74,2.811,1.526,0.839,0.716,0.528,0.222
1987-09,2.925,3.274,2.091,1.062,0.86,0.739,0.322
1987-10,3.198,3.941,2.755,1.708,1.264,1.045,0.606
1987-11,2.291,2.751,2.987,2.432,1.595,1.327,0.893
1987-12,1.331,2.297,2.703,2.619,1.842,1.417,1.084
1988-01,1.963,2.004,2.49,2.606,2.25,1.611,1.34
1988-02,1.305,1.656,2.185,2.444,2.385,1.698,1.495
1988-03,1.501,1.748,2.038,2.345,2.379,1.747,1.653
1988-04,0.861,1.33,1.742,2.226,2.284,1.778,1.621
1988-05,0.782,1.163,1.55,1.972,2.271,1.837,1.616
1988-06,0.881,0.856,1.537,1.845,2.133,1.928,1.632
1988-07,1.508,0.986,1.286,1.626,2.062,2.067,1.655
1988-08,0.745,1.0,1.143,1.473,1.855,2.12,1.641
1988-09,0.715,1.004,0.895,1.476,1.759,2.168,1.658
1988-10,0.161,0.446,0.734,1.143,1.593,2.102,1.751
1988-11,-0.29,0.015,0.469,0.847,1.327,2.099,1.737
1988-12,-0.578,-0.334,0.09,0.352,1.2,1.931,1.781
1989-01,-0.385,-0.524,-0.231,0.046,0.635,1.698,1.659
1989-02,-0.228,-0.482,-0.339,-0.072,0.291,1.428,1.645
1989-03,0.251,-0.193,-0.286,-0.109,0.068,1.269,1.654
1989-04,0.699,0.167,-0.226,-0.125,0.033,1.029,1.588
1989-05,-0.14,0.303,-0.233,-0.178,-0.029,0.768,1.541
1989-06,-0.396,0.17,-0.116,-0.232,-0.104,0.676,1.415
1989-07,-0.241,-0.289,-0.006,-0.271,-0.181,0.352,1.335
1989-08,-0.428,-0.396,0.029,-0.304,-0.241,0.143,1.141
1989-09,-0.587,-0.463,-0.065,-0.228,-0.288,-0.066,1.039
1989-10,-0.835,-0.777,-0.612,-0.24,-0.382,-0.146,0.804
1989-11,-1.199,-1.092,-0.938,-0.359,-0.495,-0.278,0.52
1989-12,-0.279,-0.674,-0.78,-0.529,-0.593,-0.421,0.383
1990-01,-0.516,-0.665,-0.744,-0.841,-0.607,-0.55,0.012
1990-02,0.619,-0.033,-0.28,-0.381,-0.341,-0.469,-0.115
1990-03,-0.497,-0.08,-0.32,-0.403,-0.4,-0.527,-0.357
1990-04,-0.509,-0.008,-0.39,-0.465,-0.569,-0.602,-0.484
1990-05,-0.633,-0.598,-0.381,-0.481,-0.559,-0.657,-0.494
1990-06,-0.746,-0.682,-0.339,-0.49,-0.55,-0.651,-0.558
1990-07,-0.951,-0.798,-0.273,-0.497,-0.552,-0.623,-0.625
1990-08,NA,NA,NA,NA,NA,NA,NA
1990-09,NA,NA,NA,NA,NA,NA,NA
1990-10,NA,NA,NA,NA,NA,NA,NA
1990-11,NA,NA,NA,NA,NA,NA,NA
1990-12,NA,NA,NA,NA,NA,NA,NA
1991-01,-1.999,NA,NA,NA,NA,NA,NA
1991-02,-1.507,NA,NA,NA,NA,NA,NA
1991-03,-1.792,-1.911,NA,NA,NA,NA,NA
1991-04,-1.676,-1.864,NA,NA,NA,NA,NA
1991-05,-1.262,-1.71,NA,NA,NA,NA,NA
1991-06,-1.059,-1.47,-1.798,NA,NA,NA,NA
1991-07,-1.3,-1.278,-1.717,NA,NA,NA,NA
1991-08,NA,NA,NA,NA,NA,NA,NA
1991-09,NA,NA,NA,NA,NA,NA,NA
1991-10,NA,NA,NA,NA,NA,NA,NA
1991-11,NA,NA,NA,NA,NA,NA,NA
1991-12,NA,NA,NA,NA,NA,NA,NA
1992-01,-1.772,NA,NA,NA,NA,NA,NA
1992-02,-1.813,NA,NA,NA,NA,NA,NA
1992-03,-1.158,-1.692,NA,NA,NA,NA,NA
1992-04,-1.57,-1.656,NA,NA,NA,NA,NA
1992-05,-1.487,-1.451,NA,NA,NA,NA,NA
1992-06,-1.699,-1.637,-1.75,NA,NA,NA,NA
1992-07,-1.719,-1.662,-1.707,NA,NA,NA,NA
1992-08,-1.614,-1.852,-1.638,NA,NA,NA,NA
1992-09,-0.97,-1.527,-1.723,-1.844,NA,NA,NA
1992-10,NA,NA,NA,NA,NA,NA,NA
1992-11,NA,NA,NA,NA,NA,NA,NA
1992-12,0.757,NA,NA,NA,NA,NA,NA
1993-01,0.755,NA,NA,NA,NA,NA,NA
1993-02,-0.373,0.362,NA,NA,NA,NA,NA
1993-03,-0.517,0.031,NA,NA,NA,NA,NA
1993-04,0.35,-0.269,NA,NA,NA,NA,NA
1993-05,-0.161,-0.152,0.075,NA,NA,NA,NA
1993-06,0.591,0.22,0.053,NA,NA,NA,NA
1993-07,0.251,0.167,-0.179,NA,NA,NA,NA
1993-08,0.031,0.332,-0.097,0.08,NA,NA,NA
1993-09,0.769,0.341,0.208,0.039,NA,NA,NA
1993-10,2.258,1.597,0.926,0.263,NA,NA,NA
1993-11,0.879,1.492,1.169,0.584,0.478,NA,NA
1993-12,2.148,1.803,1.567,1.227,0.745,NA,NA
1994-01,1.531,1.603,1.631,1.446,0.974,NA,NA
1994-02,0.889,1.54,1.578,1.457,1.173,NA,NA
1994-03,0.395,1.093,1.443,1.367,1.219,NA,NA
1994-04,1.477,0.941,1.311,1.425,1.293,NA,NA
1994-05,0.782,0.909,1.358,1.412,1.345,0.966,NA
1994-06,0.635,1.091,1.129,1.383,1.325,0.992,NA
1994-07,0.373,0.654,0.877,1.201,1.311,0.976,NA
1994-08,0.102,0.403,0.741,1.211,1.282,1.05,NA
1994-09,0.196,0.198,0.816,0.995,1.264,1.135,NA
1994-10,NA,NA,NA,NA,NA,NA,NA
1994-11,-0.13,NA,NA,NA,NA,NA,NA
1994-12,0.17,NA,NA,NA,NA,NA,NA
1995-01,1.27,0.65,NA,NA,NA,NA,NA
1995-02,1.494,1.159,NA,NA,NA,NA,NA
1995-03,1.508,1.517,NA,NA,NA,NA,NA
1995-04,0.634,1.371,1.017,NA,NA,NA,NA
1995-05,0.376,0.996,1.124,NA,NA,NA,NA
1995-06,0.29,0.451,1.231,NA,NA,NA,NA
1995-07,0.113,0.274,1.107,0.884,NA,NA,NA
1995-08,-0.328,0.06,0.715,0.958,NA,NA,NA
1995-09,0.196,-0.037,0.261,1.064,NA,NA,NA
1995-10,-0.398,-0.305,-0.05,0.855,0.784,NA,NA
1995-11,-0.867,-0.566,-0.38,0.336,0.764,NA,NA
1995-12,-0.64,-0.717,-0.637,-0.29,0.702,NA,NA
1996-01,-0.455,-0.724,-0.656,-0.55,0.323,NA,NA
1996-02,0.128,-0.351,-0.434,-0.423,-0.031,NA,NA
1996-03,-0.496,-0.306,-0.497,-0.504,-0.382,NA,NA
1996-04,-0.523,-0.285,-0.585,-0.579,-0.54,0.214,NA
1996-05,-0.588,-0.591,-0.593,-0.588,-0.588,0.171,NA
1996-06,-0.777,-0.68,-0.505,-0.63,-0.631,0.157,NA
1996-07,-0.92,-0.778,-0.487,-0.661,-0.648,-0.06,NA
1996-08,-0.868,-0.911,-0.811,-0.685,-0.664,-0.362,NA
1996-09,-0.686,-0.923,-0.839,-0.635,-0.692,-0.627,NA
1996-10,-0.907,-1.005,-1.038,-0.714,-0.77,-0.713,-0.038
1996-11,-1.043,-1.08,-1.281,-1.099,-0.858,-0.827,-0.077
1996-12,-1.579,-1.358,-1.548,-1.385,-1.124,-1.045,-0.214
1997-01,-1.774,-1.779,-1.741,-1.675,-1.29,-1.181,-0.522
1997-02,-1.517,-1.912,-1.739,-1.856,-1.632,-1.296,-0.933
1997-03,-2.05,-1.949,-1.947,-1.948,-1.783,-1.408,-1.283
1997-04,-1.929,-2.026,-2.048,-1.962,-1.949,-1.536,-1.466
1997-05,-2.069,-2.105,-2.12,-1.991,-2.011,-1.602,-1.488
1997-06,-1.71,-1.959,-1.999,-2.014,-2.022,-1.667,-1.548
1997-07,-1.509,-1.883,-1.988,-2.08,-2.005,-1.708,-1.575
1997-08,-1.614,-1.769,-2.072,-2.115,-2.005,-1.903,-1.605
1997-09,-1.622,-1.665,-2.004,-2.085,-2.031,-1.923,-1.645
1997-10,-1.666,-2.063,-2.08,-2.187,-2.066,-2.017,-1.724
1997-11,-1.801,-2.079,-2.386,-2.31,-2.286,-2.138,-1.774
1997-12,-1.807,-1.821,-2.428,-2.478,-2.535,-2.385,-2.033
1998-01,-1.037,-1.529,-1.723,-2.131,-2.383,-2.33,-2.268
1998-02,-1.66,-1.676,-1.731,-2.095,-2.413,-2.311,-2.363
1998-03,-1.667,-1.597,-1.794,-1.953,-2.285,-2.339,-2.305
1998-04,-0.011,-1.151,-1.428,-1.488,-1.791,-2.22,-2.218
1998-05,-1.168,-0.897,-1.442,-1.455,-1.636,-2.213,-2.163
1998-06,-0.869,-0.578,-1.241,-1.413,-1.534,-2.208,-2.149
1998-07,-0.794,-1.057,-1.202,-1.414,-1.464,-2.115,-2.128
1998-08,-0.903,-0.925,-1.051,-1.429,-1.437,-2.023,-2.137
1998-09,-0.603,-0.852,-0.742,-1.303,-1.405,-1.838,-2.141
1998-10,-0.402,-0.721,-1.11,-1.326,-1.421,-1.709,-2.176
1998-11,0.596,0.123,-0.306,-0.843,-1.234,-1.421,-2.028
1998-12,0.759,0.453,0.155,-0.287,-1.034,-1.227,-1.971
1999-01,0.848,0.755,0.473,0.068,-0.55,-0.885,-1.633
1999-02,-0.168,0.468,0.368,0.174,-0.303,-0.849,-1.381
1999-03,0.777,0.513,0.485,0.341,0.068,-0.672,-1.075
1999-04,-0.147,0.157,0.423,0.288,0.043,-0.67,-0.987
1999-05,-0.313,0.226,0.308,0.271,0.12,-0.663,-0.843
1999-06,-0.095,-0.253,0.24,0.272,0.161,-0.574,-0.795
1999-07,-0.003,-0.221,0.005,0.294,0.189,-0.455,-0.76
1999-08,0.212,0.003,0.075,0.227,0.207,-0.268,-0.746
1999-09,-0.09,0.019,-0.24,0.158,0.221,-0.114,-0.731
1999-10,-0.027,-0.043,-0.258,-0.109,0.236,-0.065,-0.745
1999-11,-0.606,-0.387,-0.31,-0.173,0.094,-0.035,-0.737
1999-12,0.3,-0.093,-0.13,-0.365,-0.054,-0.016,-0.7
2000-01,-0.327,-0.253,-0.214,-0.392,-0.339,-0.055,-0.592
2000-02,0.217,-0.013,-0.131,-0.165,-0.212,-0.033,-0.407
2000-03,-0.156,-0.124,-0.146,-0.174,-0.333,-0.044,-0.319
2000-04,0.817,0.256,-0.057,-0.07,-0.191,0.018,-0.263
2000-05,0.953,0.503,0.133,0.035,-0.016,0.008,-0.084
2000-06,0.384,0.78,0.189,0.063,0.027,-0.033,-0.04
2000-07,0.71,0.732,0.4,0.091,0.066,-0.125,-0.004
2000-08,0.102,0.382,0.412,0.14,0.051,-0.071,-0.006
2000-09,1.102,0.647,0.715,0.213,0.104,-0.107,0.034
2000-10,2.173,1.634,1.22,0.722,0.376,0.205,0.219
2000-11,2.929,2.614,2.067,1.643,1.015,0.745,0.583
2000-12,2.125,2.595,2.308,2.099,1.378,0.967,0.772
2001-01,1.526,2.307,2.154,2.085,1.756,1.124,0.896
2001-02,2.334,2.081,2.379,2.204,2.13,1.418,1.235
2001-03,2.618,2.307,2.495,2.408,2.355,1.634,1.455
2001-04,2.331,2.589,2.555,2.516,2.423,1.796,1.608
2001-05,1.493,2.375,2.401,2.504,2.414,1.963,1.669
2001-06,1.181,1.901,2.318,2.468,2.398,2.098,1.704
2001-07,1.105,1.36,2.405,2.387,2.37,2.273,1.718
2001-08,0.77,1.026,2.137,2.225,2.339,2.275,1.704
2001-09,0.953,0.943,1.639,2.179,2.329,2.349,1.727
2001-10,2.28,1.771,1.629,2.445,2.527,2.431,1.966
2001-11,1.131,1.635,1.505,2.261,2.358,2.485,2.101
2001-12,1.054,1.5,1.44,1.828,2.47,2.543,2.31
2002-01,0.496,0.861,1.177,1.315,2.27,2.42,2.233
2002-02,0.713,0.717,1.106,1.144,1.811,2.421,2.276
2002-03,0.616,0.622,1.037,1.057,1.375,2.33,2.352
2002-04,0.169,0.557,0.682,0.941,1.054,2.184,2.254
2002-05,0.186,0.357,0.536,0.875,0.928,1.931,2.14
2002-06,0.14,0.127,0.442,0.823,0.853,1.84,2.121
2002-07,0.327,0.171,0.43,0.58,0.817,1.74,2.102
2002-08,0.384,0.248,0.255,0.465,0.778,1.396,2.078
2002-09,0.201,0.29,0.124,0.379,0.752,1.088,2.064
2002-10,-0.03,0.09,0.05,0.3,0.528,0.872,2.045
2002-11,1.481,0.905,0.696,0.489,0.601,0.93,1.872
2002-12,2.037,1.424,1.229,0.89,0.802,1.068,1.992
2003-01,1.865,1.889,1.518,1.334,1.193,1.253,1.943
2003-02,1.427,1.84,1.597,1.464,1.321,1.356,1.788
2003-03,0.777,1.556,1.534,1.45,1.282,1.327,1.571
2003-04,0.399,1.029,1.53,1.38,1.25,1.159,1.355
2003-05,0.294,0.537,1.44,1.32,1.247,1.094,1.264
2003-06,0.327,0.319,1.223,1.295,1.235,1.082,1.224
2003-07,0.293,0.282,0.833,1.331,1.219,1.108,1.198
2003-08,-0.019,0.203,0.382,1.257,1.178,1.045,1.155
2003-09,0.066,0.085,0.197,1.069,1.173,1.024,1.137
2003-10,-0.51,-0.295,-0.041,0.602,1.229,1.028,1.008
2003-11,-0.213,-0.326,-0.163,0.105,1.076,1.022,0.922
2003-12,-0.422,-0.416,-0.362,-0.219,0.765,0.954,0.852
2004-01,1.12,0.406,0.247,0.162,0.527,1.029,0.946
2004-02,0.637,0.618,0.368,0.328,0.319,1.034,0.914
2004-03,0.233,0.757,0.357,0.305,0.248,0.99,0.862
2004-04,0.24,0.405,0.351,0.263,0.212,0.979,0.832
2004-05,1.163,0.519,0.54,0.375,0.334,0.921,0.906
2004-06,0.393,0.627,0.715,0.385,0.341,0.774,0.911
2004-07,1.019,0.916,0.576,0.457,0.375,0.528,0.925
2004-08,0.271,0.525,0.474,0.515,0.369,0.324,0.898
2004-09,-0.037,0.443,0.537,0.649,0.368,0.26,0.896
2004-10,-0.186,-0.086,0.477,0.399,0.388,0.263,0.924
2004-11,-0.162,-0.222,0.077,0.212,0.39,0.243,0.796
2004-12,-0.582,-0.389,-0.195,0.052,0.345,0.133,0.578
2005-01,-0.772,-0.66,-0.532,-0.183,-0.063,0.014,0.221
2005-02,-0.529,-0.768,-0.623,-0.449,-0.287,-0.078,-0.068
2005-03,-0.591,-0.736,-0.668,-0.557,-0.356,-0.138,-0.213
2005-04,-0.802,-0.72,-0.809,-0.731,-0.476,-0.199,-0.311
2005-05,-0.869,-0.797,-0.945,-0.794,-0.671,-0.26,-0.296
2005-06,-0.831,-0.917,-0.888,-0.823,-0.726,-0.249,-0.33
2005-07,-0.718,-0.893,-0.847,-0.871,-0.798,-0.472,-0.348
2005-08,-0.266,-0.676,-0.91,-0.965,-0.825,-0.588,-0.371
2005-09,-0.256,-0.468,-0.881,-0.931,-0.828,-0.615,-0.38
2005-10,-0.453,-0.461,-0.877,-0.956,-0.907,-0.63,-0.412
2005-11,-0.68,-0.634,-0.838,-1.069,-1.057,-0.831,-0.444
2005-12,-1.112,-0.886,-0.954,-1.238,-1.319,-1.032,-0.554
2006-01,-1.171,-1.204,-1.071,-1.31,-1.374,-1.186,-0.84
2006-02,-1.034,-1.306,-1.149,-1.256,-1.428,-1.287,-1.034
2006-03,-1.101,-1.25,-1.229,-1.238,-1.419,-1.336,-1.133
2006-04,-1.394,-1.302,-1.391,-1.301,-1.452,-1.453,-1.248
2006-05,-0.932,-1.239,-1.453,-1.308,-1.373,-1.537,-1.321
2006-06,-1.236,-1.284,-1.356,-1.339,-1.345,-1.594,-1.377
2006-07,-1.359,-1.176,-1.341,-1.409,-1.332,-1.579,-1.44
2006-08,-0.786,-1.249,-1.382,-1.482,-1.346,-1.574,-1.484
2006-09,-0.595,-1.006,-1.322,-1.428,-1.355,-1.533,-1.503
2006-10,-0.415,-0.698,-1.171,-1.443,-1.414,-1.478,-1.573
2006-11,0.574,0.106,-0.399,-1.068,-1.282,-1.277,-1.517
2006-12,0.12,0.175,-0.132,-0.774,-1.281,-1.25,-1.606
2007-01,0.56,0.422,0.194,-0.23,-0.848,-0.998,-1.402
2007-02,0.771,0.521,0.401,0.183,-0.375,-0.784,-1.095
2007-03,0.243,0.565,0.41,0.258,-0.131,-0.709,-0.975
2007-04,-0.365,0.337,0.324,0.198,-0.057,-0.741,-0.95
2007-05,0.451,0.097,0.288,0.252,0.083,-0.698,-0.783
2007-06,1.195,0.342,0.474,0.35,0.229,-0.547,-0.676
2007-07,1.059,0.85,0.502,0.42,0.308,-0.375,-0.618
2007-08,1.943,1.4,0.548,0.498,0.421,-0.122,-0.538
2007-09,0.413,1.282,0.662,0.585,0.449,0.017,-0.523
2007-10,0.248,0.877,0.854,0.557,0.498,0.171,-0.531
2007-11,-0.038,0.094,0.735,0.373,0.431,0.23,-0.505
2007-12,-0.179,-0.06,0.385,0.291,0.37,0.209,-0.52
2008-01,0.686,0.237,0.443,0.514,0.412,0.309,-0.256
2008-02,-0.35,0.077,0.076,0.377,0.193,0.241,-0.196
2008-03,0.846,0.41,0.222,0.383,0.324,0.32,-0.035
2008-04,0.025,0.163,0.132,0.271,0.341,0.309,0.016
2008-05,0.169,0.423,0.147,0.138,0.337,0.251,0.118
2008-06,0.29,0.095,0.274,0.135,0.272,0.284,0.16
2008-07,0.152,0.177,0.134,0.117,0.237,0.251,0.185
2008-08,-0.076,0.131,0.269,0.107,0.105,0.157,0.177
2008-09,0.106,0.026,0.013,0.19,0.096,0.163,0.188
2008-10,-0.332,-0.23,-0.086,-0.029,0.044,0.226,0.183
2008-11,0.751,0.333,0.233,0.237,0.13,0.286,0.202
2008-12,0.701,0.504,0.376,0.17,0.199,0.243,0.244
2009-01,0.257,0.516,0.35,0.221,0.101,0.209,0.241
2009-02,1.218,0.752,0.638,0.562,0.478,0.275,0.3
2009-03,0.297,0.669,0.604,0.532,0.397,0.268,0.287
2009-04,-0.028,0.669,0.553,0.453,0.369,0.226,0.282
2009-05,-0.217,0.04,0.431,0.413,0.36,0.195,0.292
2009-06,-0.125,-0.172,0.383,0.39,0.341,0.232,0.233
2009-07,-0.051,-0.198,0.416,0.41,0.337,0.166,0.204
2009-08,0.078,-0.068,-0.093,0.325,0.327,0.245,0.111
2009-09,-0.442,-0.152,-0.239,0.267,0.314,0.158,0.093
2009-10,-0.671,-0.463,-0.434,0.192,0.304,0.179,0.048
2009-11,-0.337,-0.549,-0.446,-0.359,0.164,0.155,0.03
2009-12,0.96,0.206,0.073,-0.179,0.154,0.207,0.112
2010-01,0.441,0.407,0.218,-0.003,0.207,0.236,0.118
2010-02,0.987,0.784,0.456,0.362,0.16,0.348,0.281
2010-03,0.619,0.719,0.523,0.436,0.244,0.38,0.237
2010-04,0.222,0.707,0.518,0.397,0.255,0.381,0.227
2010-05,0.003,0.331,0.572,0.371,0.295,0.297,0.265
2010-06,-0.056,0.04,0.486,0.368,0.303,0.26,0.254
2010-07,-0.478,-0.15,0.459,0.387,0.295,0.258,0.242
2010-08,0.026,-0.165,0.11,0.438,0.278,0.075,0.224
2010-09,-0.092,-0.214,-0.1,0.355,0.289,0.067,0.22
2010-10,0.002,-0.091,-0.237,0.291,0.319,0.12,0.225
2010-11,-0.128,-0.146,-0.237,-0.069,0.33,0.137,0.157
2010-12,-0.269,-0.201,-0.294,-0.33,0.104,0.072,0.055
2011-01,0.783,0.251,0.166,-0.037,0.207,0.18,0.179
2011-02,-0.011,0.224,0.111,0.026,-0.016,0.138,-0.016
2011-03,-0.453,0.183,0.018,-0.053,-0.145,0.09,-0.096
2011-04,-0.612,-0.366,-0.127,-0.14,-0.243,0.045,-0.151
2011-05,-0.875,-0.667,-0.221,-0.205,-0.267,-0.002,-0.113
2011-06,-0.876,-0.836,-0.179,-0.242,-0.288,-0.118,-0.13
2011-07,-0.977,-0.967,-0.595,-0.291,-0.285,-0.185,-0.143
2011-08,-0.574,-0.887,-0.865,-0.35,-0.311,-0.365,-0.175
2011-09,-0.774,-0.861,-0.944,-0.326,-0.326,-0.454,-0.18
2011-10,-0.907,-0.922,-1.141,-0.805,-0.411,-0.473,-0.21
2011-11,-1.082,-1.125,-1.293,-1.155,-0.541,-0.538,-0.242
2011-12,-1.613,-1.39,-1.538,-1.481,-0.817,-0.714,-0.487
2012-01,-1.503,-1.686,-1.631,-1.713,-1.356,-0.824,-0.636
2012-02,-1.204,-1.65,-1.575,-1.706,-1.61,-0.949,-0.914
2012-03,-1.468,-1.546,-1.649,-1.687,-1.708,-1.032,-1.088
2012-04,-0.106,-1.03,-1.392,-1.388,-1.546,-1.061,-1.12
2012-05,1.11,-0.127,-0.969,-0.988,-1.104,-0.973,-0.927
2012-06,0.373,0.467,-0.658,-0.876,-0.957,-0.953,-0.897
2012-07,2.903,1.378,-0.043,-0.566,-0.628,-0.96,-0.737
2012-08,0.99,1.351,0.382,-0.461,-0.538,-0.914,-0.715
2012-09,0.558,1.605,0.884,-0.248,-0.481,-0.823,-0.7
2012-10,1.225,1.06,1.267,0.164,-0.325,-0.584,-0.648
2012-11,1.811,1.507,1.541,0.907,0.068,-0.205,-0.422
2012-12,2.442,1.95,1.971,1.681,0.625,0.173,-0.131
2013-01,0.99,1.748,1.596,1.701,1.009,0.329,-0.044
2013-02,0.81,1.391,1.484,1.54,1.266,0.414,0.065
2013-03,0.769,0.91,1.418,1.508,1.407,0.474,0.165
2013-04,0.37,0.708,1.295,1.307,1.389,0.498,0.204
2013-05,0.318,0.53,1.095,1.226,1.31,0.55,0.303
2013-06,0.207,0.285,0.71,1.187,1.28,0.681,0.334
2013-07,0.055,0.204,0.557,1.115,1.144,0.855,0.351
2013-08,-0.181,0.038,0.328,0.929,1.077,0.985,0.336
2013-09,-0.203,-0.146,0.104,0.57,1.056,1.112,0.344
2013-10,0.076,-0.139,-0.031,0.372,1.027,1.153,0.371
2013-11,-0.031,-0.083,-0.097,0.131,0.8,1.092,0.417
2013-12,0.273,0.084,-0.031,-0.031,0.4,1.067,0.521
2014-01,1.252,0.685,0.504,0.368,0.491,1.054,0.815
2014-02,1.6,1.218,0.884,0.775,0.712,1.188,1.092
2014-03,0.896,1.38,0.936,0.833,0.722,1.19,1.233
2014-04,0.421,1.164,0.915,0.794,0.695,1.12,1.223
2014-05,0.468,0.647,1.015,0.795,0.716,0.976,1.176
2014-06,0.315,0.391,1.105,0.794,0.715,0.768,1.169
2014-07,0.523,0.414,0.979,0.821,0.725,0.7,1.085
2014-08,0.878,0.54,0.578,0.929,0.742,0.648,1.057
2014-09,0.41,0.623,0.429,1.029,0.759,0.608,1.055
2014-10,0.46,0.556,0.43,0.891,0.822,0.648,1.051
2014-11,1.271,0.91,0.809,0.731,1.011,0.78,1.002
2014-12,0.779,0.909,0.871,0.69,1.139,0.809,0.853
2015-01,0.741,0.93,0.852,0.745,1.018,0.841,0.821
2015-02,0.561,0.677,0.78,0.763,0.743,0.855,0.766
2015-03,-0.025,0.485,0.669,0.67,0.597,0.806,0.675
2015-04,-0.02,0.216,0.558,0.571,0.522,0.773,0.617
2015-05,-0.061,-0.068,0.334,0.494,0.494,0.771,0.625
2015-06,-0.261,-0.145,0.252,0.452,0.465,0.795,0.609
2015-07,-0.257,-0.209,0.054,0.412,0.439,0.656,0.601
2015-08,-0.034,-0.221,-0.223,0.219,0.384,0.41,0.582
2015-09,0.623,0.105,-0.134,0.18,0.394,0.353,0.6
2015-10,-0.083,0.065,-0.195,-0.041,0.363,0.359,0.609
2015-11,0.423,0.277,0.051,-0.168,0.216,0.378,0.65
2015-12,0.63,0.375,0.287,-0.004,0.138,0.385,0.708
2016-01,0.92,0.706,0.563,0.318,0.201,0.471,0.668
2016-02,-0.219,0.451,0.402,0.289,0.056,0.367,0.392
2016-03,0.63,0.485,0.436,0.382,0.2,0.391,0.344
2016-04,0.818,0.352,0.49,0.434,0.288,0.406,0.35
2016-05,0.095,0.569,0.453,0.418,0.323,0.265,0.37
2016-06,0.914,0.616,0.518,0.443,0.399,0.268,0.398
2016-07,0.582,0.479,0.376,0.475,0.429,0.214,0.399
2016-08,0.095,0.593,0.537,0.453,0.417,0.163,0.355
2016-09,-0.106,0.187,0.45,0.434,0.394,0.195,0.344
2016-10,-0.487,-0.298,0.097,0.181,0.383,0.224,0.306
2016-11,-0.514,-0.527,-0.034,0.188,0.287,0.207,0.162
2016-12,-1.048,-0.801,-0.589,-0.166,0.041,0.096,0.007
2017-01,-0.846,-0.973,-0.838,-0.573,-0.341,-0.01,-0.135
2017-02,-0.525,-0.917,-0.839,-0.591,-0.357,-0.101,-0.273
2017-03,-0.677,-0.787,-0.871,-0.786,-0.522,-0.184,-0.334
2017-04,-0.899,-0.775,-0.984,-0.924,-0.764,-0.266,-0.402
2017-05,-0.771,-0.846,-1.055,-0.958,-0.79,-0.381,-0.36
2017-06,-0.697,-0.899,-0.917,-0.973,-0.906,-0.48,-0.368
2017-07,-0.19,-0.672,-0.822,-0.974,-0.925,-0.666,-0.362
2017-08,0.29,-0.246,-0.805,-0.983,-0.906,-0.611,-0.37
2017-09,-0.16,-0.029,-0.695,-0.878,-0.902,-0.704,-0.392
2017-10,-0.381,-0.194,-0.603,-0.87,-0.955,-0.807,-0.438
2017-11,-0.75,-0.614,-0.588,-0.976,-1.069,-0.879,-0.525
2017-12,0.449,-0.121,-0.169,-0.672,-1.005,-0.942,-0.622
2018-01,0.448,0.162,0.071,-0.255,-0.685,-0.815,-0.672
2018-02,0.045,0.262,0.032,-0.062,-0.51,-0.784,-0.614
2018-03,0.735,0.389,0.186,0.129,-0.196,-0.641,-0.595
2018-04,1.179,0.605,0.34,0.265,0.061,-0.51,-0.565
2018-05,0.37,0.818,0.458,0.27,0.178,-0.485,-0.467
2018-06,0.111,0.685,0.48,0.272,0.222,-0.407,-0.503
2018-07,-0.242,0.144,0.459,0.285,0.226,-0.304,-0.52
